cluster_label,mean_sequence_identity,min_sequence_identity,max_sequence_identity,standard_deviation,n_alignments
20923,0.5505351900882809,0.49902534113060426,0.6881091617933723,0.0563122565367439,10
20924,0.7309215280547628,0.6336633663366337,0.9433962264150944,0.07030112288777772,55
20925,0.7090395480225989,0.632768361581921,0.9830508474576272,0.0810957299806982,28
20926,0.4449404950355433,0.3688212927756654,0.6823529411764706,0.09234357721151387,10
20927,0.5702113506757284,0.54,0.6334661354581673,0.033794639290457465,6
20928,0.5157395442495304,0.4503311258278146,0.6897810218978102,0.08221267916331235,6
20929,0.49639808526693074,0.4105263157894737,0.5578947368421052,0.044723916555053235,6
20930,0.8219795757292384,0.6977401129943502,0.9518413597733711,0.06053689524270185,66
20931,0.4941214855379395,0.38127090301003347,0.6855123674911661,0.07444043440283366,45
20932,0.887630662020906,0.8292682926829268,0.9634146341463414,0.037779178470734226,28
20933,0.5689311315924218,0.4798387096774194,0.7892857142857143,0.0900646367392084,10
20934,0.4499891050888989,0.3880597014925373,0.9441860465116279,0.1251957438149352,45
20935,0.7879545855534537,0.6074918566775245,0.964968152866242,0.12414855048881895,55
20936,0.9347619047619048,0.8866666666666667,0.98,0.03241167232491183,28
20937,0.6294820717131474,0.6294820717131474,0.6294820717131474,0.0,1
20938,0.5021366495857255,0.39015151515151514,0.9543726235741445,0.16178942624607198,36
20939,0.4622159517846828,0.38686131386861317,0.5787965616045845,0.05949973714675851,15
20940,0.49395019955310354,0.3628048780487805,0.8071216617210683,0.09708932794584295,66
20941,0.5388832635574553,0.4005681818181818,0.7777777777777778,0.11329003812411471,28
20942,0.5455764168219654,0.38125,0.8870431893687708,0.18700377800429488,28
20943,0.5590551181102362,0.5590551181102362,0.5590551181102362,0.0,1
20944,0.8770097670924116,0.8119834710743802,0.987603305785124,0.05936211889525398,55
20945,0.7445818861979167,0.6682464454976303,0.961352657004831,0.08576368577937633,15
20946,0.7345958882611425,0.6006944444444444,0.9796610169491525,0.10536976547717877,45
20947,0.6483803257442554,0.5437100213219617,0.8952991452991453,0.09726436698634564,66
20948,0.9151515151515153,0.8436363636363636,0.9890909090909091,0.03240943509889266,66
20949,0.7741496598639455,0.6870748299319728,0.9115646258503401,0.07561737813110343,10
20950,0.7277161862527717,0.6439024390243903,0.9585365853658536,0.06689310825280197,55
20951,1.0,1.0,1.0,0.0,1
20952,0.9367647058823529,0.9147058823529411,0.9794117647058823,0.017313014885601684,10
20953,0.9228091236494598,0.8705882352941177,0.9882352941176471,0.043768502818374716,28
20954,0.764303586321935,0.6055045871559633,0.981651376146789,0.09128949952076255,55
20955,0.5183727034120735,0.4645669291338583,0.7007874015748031,0.08225949577015651,6
20956,0.8999135215929107,0.8538461538461538,0.9846153846153847,0.02705630055457037,55
20957,0.8360655737704918,0.8360655737704918,0.8360655737704918,0.0,1
20958,0.5345805288497437,0.4544303797468354,0.5954198473282443,0.05107657802391788,6
20959,0.629625837633682,0.40168539325842695,0.8503937007874016,0.16912353038555542,15
20960,0.933806146572104,0.933806146572104,0.933806146572104,0.0,1
20961,0.7822857142857143,0.7028571428571428,0.92,0.08135385042880171,10
20962,0.9449608610567514,0.9041095890410958,0.9931506849315068,0.02260438104527737,28
20963,0.6308565740123369,0.4617283950617284,0.9527410207939508,0.08317327728457548,78
20964,0.7235023041474654,0.7235023041474654,0.7235023041474654,0.0,1
20965,0.439319464417333,0.2926829268292683,0.9855072463768116,0.11222888393157723,78
20966,0.8549781940727527,0.6228070175438597,0.9915254237288136,0.10976502313900582,36
20967,0.9123139101952662,0.8,0.9717514124293786,0.04437576909846522,78
20968,0.7176368766395168,0.41523809523809524,0.9545454545454546,0.1568028437244845,55
20969,0.5247096718153554,0.3779527559055118,0.9851851851851852,0.18921035683721418,45
20970,0.7692580921617733,0.6010362694300518,0.9946236559139785,0.11143380258484839,66
20971,0.7259398821917247,0.6317365269461078,0.9730538922155688,0.07182376726317818,66
20972,0.9130952380952382,0.8666666666666667,0.9666666666666667,0.02572640807735037,28
20973,0.7161356209150328,0.4583333333333333,0.934640522875817,0.20795285967534277,10
20974,0.45779347873422876,0.37623762376237624,0.5590062111801242,0.05063444891403753,21
20975,0.4701628450416241,0.38414634146341464,0.7621951219512195,0.10417425565437242,10
20976,0.561240581844161,0.391812865497076,0.9738219895287958,0.13860550410994166,78
20977,0.5184468194663077,0.40540540540540543,0.823943661971831,0.10878300269408447,55
20978,0.43925957207207206,0.390625,0.46621621621621623,0.034457291552471306,3
20979,0.5238509121183931,0.3760932944606414,0.9320388349514563,0.15872907012416954,66
20980,0.43777555885626424,0.3701657458563536,0.8537859007832899,0.08453373576057316,78
20981,0.6520757020757021,0.517948717948718,0.9025641025641026,0.17727047683119004,3
20982,0.6554031870932594,0.5344827586206896,0.8125,0.07563306579699361,45
20983,0.5893119979951723,0.4712041884816754,0.8888888888888888,0.1315786921524012,45
20984,0.510325181146011,0.3770491803278688,0.8171428571428572,0.0880518238754213,66
20985,0.6376441325239627,0.40100250626566414,0.8947368421052632,0.17699673051166562,55
20986,0.4731479811365068,0.3779527559055118,0.6535433070866141,0.0641289796481244,78
20987,0.4841503267973857,0.4083333333333333,0.5882352941176471,0.07611608517241579,3
20988,0.5780942793224673,0.4642857142857143,0.9523809523809523,0.1548050189607412,10
20989,0.8169096582770616,0.7611111111111111,0.9447513812154696,0.04184287965577414,36
20990,0.47793705921926516,0.39361702127659576,0.7634408602150538,0.10082740083519458,10
20991,0.5714332419915524,0.4855371900826446,0.9795081967213115,0.11965338857024509,78
20992,0.5936730620574531,0.4803921568627451,0.8623188405797102,0.12005325243000561,21
20993,0.5355323581458293,0.38022813688212925,0.9619565217391305,0.15080584930048377,78
20994,0.7225433526011561,0.7225433526011561,0.7225433526011561,0.0,1
20995,0.6666666666666666,0.34146341463414637,0.975609756097561,0.30125215144144557,6
20996,0.43959118724574037,0.391304347826087,0.5217391304347826,0.0426018600185401,15
20997,0.6306373032145247,0.37721518987341773,0.8957345971563981,0.20422869352305367,28
20998,0.6404979063743681,0.36904761904761907,0.8095238095238095,0.1526161695976238,15
20999,0.5064704781056133,0.3827392120075047,0.872072072072072,0.12198769084229792,21
21000,0.4733624689561043,0.3488372093023256,0.7027027027027027,0.10968446366146133,15
21001,0.48268573919482166,0.42081447963800905,0.5663716814159292,0.04389328518022568,10
21002,0.47085763390441987,0.4010416666666667,0.7817258883248731,0.08739547466035145,21
21003,0.6486883753803365,0.5333333333333333,0.9519230769230769,0.07524843566387275,45
21004,0.6879517062343066,0.5668789808917197,0.8801261829652997,0.07830625286575064,66
21005,0.8817518248175183,0.8175182481751825,0.9708029197080292,0.04905196384353707,10
21006,0.5354618678865268,0.4098557692307692,0.8395061728395061,0.0812871501830046,66
21007,0.5795182859676634,0.4732510288065844,0.9838056680161943,0.1484730876830876,45
21008,0.626782033015825,0.4485981308411215,0.8247663551401869,0.0960688119263453,36
21009,0.6463695130374251,0.42657342657342656,0.9020979020979021,0.12580095066834848,36
21010,0.9502442002442003,0.945054945054945,0.9560439560439561,0.00428439220012769,6
21011,0.7493554180447385,0.6310679611650486,0.8446601941747572,0.06592508402235717,21
21012,0.6752339808727968,0.6209150326797386,0.7077922077922078,0.02830519464144467,6
21013,0.8152212930047048,0.7669902912621359,0.9710144927536232,0.039911310037020475,28
21014,0.7289817650473388,0.5934065934065934,0.8633879781420765,0.09029379719801074,15
21015,0.662482450084721,0.5629370629370629,0.9321428571428572,0.10022647948062453,45
21016,0.6754961103573979,0.4115755627009646,0.9587301587301588,0.13791912937856227,78
21017,0.5239085236075088,0.4307692307692308,0.908745247148289,0.08816934929404209,45
21018,0.614776816750501,0.5,0.9473684210526315,0.1008599600694367,66
21019,0.6697057851340379,0.550561797752809,0.9322033898305084,0.0829065865632009,66
21020,0.6252905627157617,0.4330357142857143,0.9732142857142857,0.16991780249068664,55
21021,0.6911551701271642,0.565,0.9138755980861244,0.11849788311300422,15
21022,0.5176403505706042,0.4383561643835616,0.7287581699346405,0.08506181383406292,21
21023,0.6054556409098858,0.45962732919254656,0.8709677419354839,0.11619142184432171,36
21024,0.7168141592920354,0.7168141592920354,0.7168141592920354,0.0,1
21025,0.5883218103555252,0.48214285714285715,0.8482142857142857,0.0874103983877028,36
21026,0.9216757741347905,0.8770491803278688,0.9918032786885246,0.027284430198443056,36
21027,0.5851959850585874,0.4491525423728814,0.859504132231405,0.0976812016226081,55
21028,0.8743081371334158,0.8327137546468402,0.9646840148698885,0.035152098897567007,45
21029,0.6472328996543891,0.5533596837944664,0.86,0.0640429913668439,45
21030,0.7141915008839769,0.5981873111782477,0.9281437125748503,0.09671485920514962,78
21031,0.5674346440343584,0.40636042402826855,0.9709677419354839,0.14236666693864183,78
21032,0.5832491163297946,0.4244604316546763,0.9415584415584416,0.1398778928695963,36
21033,0.8045361017583238,0.6727272727272727,0.9272727272727272,0.0672784269938184,36
21034,0.838369199769093,0.7490494296577946,0.9736842105263158,0.06445547794349075,55
21035,1.0,1.0,1.0,0.0,1
21036,0.5300017140240227,0.41895261845386533,0.9571788413098237,0.08197191286318005,78
21037,0.4892717273160619,0.40454076367389064,0.6372141372141372,0.0866434882985417,10
21038,0.7839874731649623,0.691358024691358,0.9586776859504132,0.07627026697869949,45
21039,0.47172285212232584,0.39097744360902253,0.6759410801963993,0.059132138083440464,28
21040,0.8968025570654489,0.8504983388704319,0.9302325581395349,0.024856964242516183,15
21041,0.5214750145116913,0.42902208201892744,0.6972972972972973,0.0547996826699532,45
21042,0.49594578524088007,0.42084942084942084,0.7912087912087912,0.0897582047329142,15
21043,0.7449021853296733,0.6359649122807017,0.987012987012987,0.11838736419778657,15
21044,0.5188940273859116,0.4716981132075472,0.6228070175438597,0.04048116164376902,10
21045,0.5461994229249632,0.3620689655172414,0.7931034482758621,0.07665927518098095,55
21046,0.6053686225785511,0.4659090909090909,0.7701149425287356,0.0756333233053177,55
21047,0.6398926631155343,0.5403726708074534,0.8456375838926175,0.07864081735404163,45
21048,0.7947154471544714,0.7560975609756098,0.8353658536585366,0.032393043598595975,3
21049,0.8082530305603163,0.7750653879686138,0.8708551483420593,0.03549299960940278,6
21050,0.7434008738463829,0.6587926509186351,0.9081364829396326,0.05644654707010608,28
21051,0.6642182238771549,0.4295774647887324,0.9238095238095239,0.2050380294437866,28
21052,0.8342412462915009,0.6614349775784754,0.9712389380530974,0.11831269004860744,45
21053,0.4274400093950321,0.3736559139784946,0.50199203187251,0.030173415924210457,36
21054,0.5628716426070403,0.3825136612021858,0.8617021276595744,0.1153934849910337,66
21055,0.7531218571907475,0.6305732484076433,0.9736842105263158,0.11978911056615045,6
21056,1.0,1.0,1.0,0.0,1
21057,0.5179684160366502,0.41711229946524064,0.900990099009901,0.14077962423777543,10
21058,0.5853848321079005,0.5037037037037037,0.84,0.046344918980734034,66
21059,0.9019607799414574,0.8619528619528619,0.9801980198019802,0.023165425501750093,28
21060,0.5212299571330974,0.40336134453781514,0.9478260869565217,0.11249332656218779,55
21061,0.866286262636178,0.8013245033112583,0.9735099337748344,0.04567022486783738,78
21062,0.9210526315789475,0.8578947368421053,0.9789473684210527,0.038981898937791644,21
21063,0.7527506063676275,0.6170212765957447,0.9666666666666667,0.10369534540910547,15
21064,0.6443410003665909,0.5147058823529411,0.8772563176895307,0.11523340623461856,28
21065,0.5052564556562882,0.3991769547325103,0.8681318681318682,0.08861606339147106,78
21066,0.8054147765673741,0.7410071942446043,0.9760191846522782,0.05475782947673878,28
21067,0.5877525435003045,0.3515981735159817,0.7660550458715596,0.14453806829507082,36
21068,0.6236967050421206,0.5338541666666666,0.875,0.12727884711970733,10
21069,0.9040816326530612,0.9040816326530612,0.9040816326530612,0.0,1
21070,0.6607875538582061,0.55,0.86875,0.13751376516219468,6
21071,0.8783248897076757,0.8193430656934306,0.9598540145985401,0.02730031800086252,78
21072,0.6976379000188524,0.46938775510204084,0.9696969696969697,0.11315659114664992,78
21073,0.5114444512303369,0.3879310344827586,0.7126436781609196,0.07730611623571762,78
21074,0.818888888888889,0.7,0.95,0.060205409707306964,15
21075,0.7561630509770055,0.7329700272479565,0.7868852459016393,0.02264551485817777,3
21076,0.8883861236802413,0.8687782805429864,0.9140271493212669,0.018958982036163686,3
21077,0.6510102212847516,0.4530612244897959,0.943089430894309,0.11189496684598436,36
21078,0.4264522158280459,0.4148148148148148,0.44223107569721115,0.011569402211132934,3
21079,0.8817691882707362,0.8271604938271605,0.9597523219814241,0.02818742750695531,66
21080,0.5605856585658565,0.3977272727272727,0.99,0.16691696288732066,15
21081,0.4839731920308398,0.36908517350157727,0.9210884353741496,0.09622349894665702,45
21082,0.5830350884504967,0.5026178010471204,0.7071651090342679,0.07129007819669578,15
21083,0.6579493046369455,0.5481927710843374,0.8961424332344213,0.12171208070191704,6
21084,0.6326683835082694,0.5180722891566265,0.9210526315789473,0.08472622558625216,45
21085,0.8280653770696503,0.717948717948718,0.9683544303797469,0.09395081964022117,10
21086,0.5597315551042866,0.4473684210526316,0.8830409356725146,0.1409006443262681,10
21087,0.8753086419753087,0.8,0.9777777777777777,0.05199128812159399,36
21088,0.5079876790906921,0.4106813996316759,0.8015267175572519,0.12967661333163744,21
21089,0.9227053140096618,0.9057971014492754,0.9492753623188406,0.019019342690849785,3
21090,0.6049998269942451,0.48161764705882354,0.978021978021978,0.1508768656820845,15
21091,0.6066805746746766,0.5191256830601093,0.9619565217391305,0.08791800382372914,36
21092,0.9339805825242719,0.912621359223301,0.9805825242718447,0.015801366492859157,45
21093,0.6846429425729815,0.5869120654396728,0.8275862068965517,0.09201913854606981,6
21094,0.48319353351609573,0.37280701754385964,0.6764705882352942,0.07248773342444559,21
21095,0.7501477456114349,0.6091954022988506,0.9714285714285714,0.07035741679552188,55
21096,0.5605656724917907,0.46443514644351463,0.905982905982906,0.08824404140572197,55
21097,0.5154886506940327,0.38461538461538464,0.9700854700854701,0.15025114319961763,78
21098,0.6005291005291006,0.6005291005291006,0.6005291005291006,0.0,1
21099,0.5888815203174635,0.4676923076923077,0.9795918367346939,0.14037571198836735,55
21100,0.82308097838034,0.4194915254237288,0.9793388429752066,0.17171684132622,78
21101,0.5209143051161825,0.4452054794520548,0.6073825503355704,0.054954786474244434,15
21102,0.7154418838565305,0.6,0.8894389438943895,0.10427761807385592,28
21103,0.6820870186723845,0.4175824175824176,0.9860627177700348,0.2182632206863761,10
21104,0.5915054823665636,0.4533333333333333,0.8338762214983714,0.06326843250600067,78
21105,0.8735215053763441,0.844758064516129,0.9516129032258065,0.028354799972245725,15
21106,0.6034335954370528,0.43064729194187584,0.9681050656660413,0.1267495026417355,78
21107,1.0,1.0,1.0,0.0,1
21108,0.5719711868956202,0.45591939546599497,0.9217171717171717,0.16143530448554128,6
21109,0.4898329303615647,0.44493392070484583,0.6623376623376623,0.07765300250189697,6
21110,0.5961261908346079,0.4362934362934363,0.9612590799031477,0.12467942395200925,78
21111,0.8930318354443096,0.8389339513325609,0.9618497109826589,0.04497043923361489,10
21112,0.6853385049654567,0.5823529411764706,0.9970059880239521,0.11745486153652122,66
21113,0.4469528879860519,0.37577639751552794,0.5641025641025641,0.04563235356319261,78
21114,0.5042957789708454,0.40476190476190477,0.8109452736318408,0.11341773337225165,10
21115,0.9045045045045046,0.8594594594594595,0.9837837837837838,0.05623238390748556,3
21116,0.6166666666666666,0.44166666666666665,0.95,0.23580044921893564,3
21117,0.544622755459094,0.4032258064516129,0.9354838709677419,0.1233628112558091,78
21118,0.5891671390541674,0.5196850393700787,0.8307086614173228,0.06881087051449543,28
21119,0.7420835280462766,0.5983935742971888,0.9759036144578314,0.09268834005738885,45
21120,0.6904505708590069,0.5516129032258065,0.8028846153846154,0.07930728974454712,28
21121,0.587194355632312,0.40703517587939697,0.8781725888324873,0.15007046705393637,28
21122,0.5950155763239875,0.5233644859813084,0.6915887850467289,0.06945014582432385,6
21123,0.6598617569620543,0.5285714285714286,0.9372822299651568,0.12260567835071517,45
21124,0.6720155741330182,0.4426229508196721,0.8571428571428571,0.1426241132768443,10
21125,0.8224043715846995,0.6721311475409836,0.9726775956284153,0.14487746247243374,6
21126,0.6696348412540318,0.5333333333333333,0.9666666666666667,0.12383557514411142,55
21127,0.815863290314701,0.7178683385579937,0.9623824451410659,0.06173174987338926,55
21128,0.8261151127055592,0.7391304347826086,0.9064748201438849,0.05168598058497734,36
21129,0.8408971852013655,0.8063157894736842,0.9581589958158996,0.041664688736483046,21
21130,0.643500726629558,0.45652173913043476,1.0,0.13423326899954477,21
21131,0.9212121212121213,0.9212121212121213,0.9212121212121213,0.0,1
21132,0.6322801213737302,0.45137614678899085,0.9338103756708408,0.17521757659750764,15
21133,0.7367075364000772,0.6631393298059964,0.9629629629629629,0.056212893010866766,66
21134,0.5025262109682392,0.34328358208955223,0.9545454545454546,0.11677149207529268,45
21135,0.7671990782832239,0.7066326530612245,0.9533898305084746,0.05795694349194096,21
21136,0.8843816067653277,0.6162790697674418,0.9883720930232558,0.11800906012916065,66
21137,0.7145612830510601,0.5829787234042553,0.9704641350210971,0.06989287320546235,66
21138,0.9281942804670079,0.8863636363636364,0.9772727272727273,0.02812705227517692,21
21139,0.4765105326376074,0.4155019059720457,0.7133258678611423,0.07941738699421788,21
21140,0.6413959159571833,0.40145985401459855,0.9635036496350365,0.12295011452393224,66
21141,0.7993487993487992,0.6984126984126984,0.9523809523809523,0.05937790484516084,78
21142,0.8809523809523809,0.8809523809523809,0.8809523809523809,0.0,1
21143,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.0,1
21144,0.857142857142857,0.8023255813953488,0.9418604651162791,0.042366945996202145,28
21145,0.7309589963109853,0.631578947368421,0.9735099337748344,0.06751091660948276,78
21146,0.5758412673276573,0.42780748663101603,0.7581699346405228,0.09870092533317507,55
21147,0.4980384798501396,0.3742138364779874,0.7142857142857143,0.08831120505480344,36
21148,0.5395061264457579,0.38922155688622756,0.8657243816254417,0.1078823456347159,36
21149,0.6441631504922644,0.620253164556962,0.6666666666666666,0.01897431443492551,3
21150,0.850895803866101,0.7128712871287128,0.9851485148514851,0.08454604488785543,28
21151,0.6222122461031309,0.40384615384615385,0.8584070796460177,0.10981363106804369,66
21152,0.5224780701754386,0.46381578947368424,0.5789473684210527,0.044677813008507324,6
21153,0.6337791751322825,0.4014423076923077,0.9493975903614458,0.14064234988628072,45
21154,0.7738095238095237,0.75,0.7901785714285714,0.017225947772009257,3
21155,0.5256479172682085,0.3911290322580645,0.7421052631578947,0.09968285363512776,36
21156,0.6736916313074239,0.5545454545454546,0.9191616766467066,0.11036272663475002,28
21157,0.9688069216757742,0.9344262295081968,0.9918032786885246,0.013772693201126243,36
21158,0.8518935416949968,0.7918552036199095,0.9351230425055929,0.03596891755959701,15
21159,0.8425097331965907,0.7723214285714286,0.9285714285714286,0.03579238596855262,45
21160,0.7973584662853928,0.656934306569343,0.9520295202952029,0.09248540716713526,36
21161,0.9190755991360945,0.8507462686567164,0.995049504950495,0.0391389862049194,78
21162,0.42277954312136884,0.3364485981308411,0.5333333333333333,0.04994483753119271,15
21163,0.6054937167392171,0.5208333333333334,0.9794520547945206,0.07669973558020741,45
21164,0.5772934688278605,0.5267489711934157,0.7551440329218106,0.08076764998909779,6
21165,0.4843061882320281,0.39503386004514673,0.594059405940594,0.05868159776344509,36
21166,0.492227176337233,0.4116022099447514,0.9617486338797814,0.1283522971064926,28
21167,0.9343915343915343,0.8690476190476191,0.9880952380952381,0.030389905779416675,45
21168,0.9127543152025624,0.8922237380627558,0.9510869565217391,0.027128149446928228,3
21169,0.9674267100977199,0.9674267100977199,0.9674267100977199,0.0,1
21170,0.8365139949109416,0.7709923664122137,0.9809160305343512,0.07958775436953398,6
21171,0.5404935019093257,0.39148073022312374,0.896551724137931,0.09326093790379264,78
21172,0.6658632495450967,0.5854545454545454,0.8607142857142858,0.06058386435068631,55
21173,0.9754738015607581,0.9754738015607581,0.9754738015607581,0.0,1
21174,0.5564239732101418,0.4,0.9182879377431906,0.11125229051254558,36
21175,0.893984208000698,0.8465608465608465,0.9840989399293286,0.03307471837559793,55
21176,0.6843521967850541,0.6125827814569537,0.9801980198019802,0.08115896638036288,55
21177,0.7639510137191201,0.7272727272727273,0.8623655913978494,0.04739896082992911,6
21178,0.8371646586807623,0.7243107769423559,0.9849624060150376,0.09985594759115166,78
21179,0.5439798441733453,0.4701195219123506,0.9509594882729211,0.09057862189362564,78
21180,0.5892644442921416,0.4482758620689655,0.8278688524590164,0.11900822235592334,21
21181,0.952054794520548,0.952054794520548,0.952054794520548,0.0,1
21182,0.8385135135135136,0.7072072072072072,0.9864864864864865,0.10306386040452611,10
21183,0.8793634496919916,0.8254620123203286,0.9589322381930184,0.04603838514668469,28
21184,0.6609890109890111,0.5384615384615384,0.8956043956043956,0.1399115165375883,10
21185,0.5747262403374258,0.4895397489539749,0.8481012658227848,0.11026420414568028,10
21186,0.8485497777265332,0.7925170068027211,0.9659863945578231,0.04017296157530289,36
21187,0.7000670091579182,0.48402948402948404,0.941031941031941,0.10767151933292093,55
21188,0.6675502886472992,0.4393305439330544,0.9805825242718447,0.0927361377398535,55
21189,0.921875,0.921875,0.921875,0.0,1
21190,0.7506962155632936,0.6300448430493274,0.9797752808988764,0.1098422093079672,78
21191,0.7333979595500353,0.6372315035799523,0.9904988123515439,0.07965989417570914,36
21192,0.4226462726462727,0.3783783783783784,0.45054945054945056,0.02557615633341709,6
21193,0.5979467832228905,0.5376712328767124,0.7916666666666666,0.07015731158157851,15
21194,0.5849223274285293,0.4551282051282051,0.875,0.09950742074697748,21
21195,0.8126331811263319,0.6727549467275494,0.9345509893455098,0.11538344871380292,10
21196,0.4872287929696791,0.3816091954022989,0.7034482758620689,0.07270479163862525,66
21197,0.7496107971127732,0.6739367502726281,0.8771739130434782,0.08880389270428425,10
21198,0.4954890303988731,0.3755868544600939,0.713216957605985,0.07753763630729436,15
21199,0.4539921560408709,0.33980582524271846,0.5765765765765766,0.05664907219653303,55
21200,0.5376703109493466,0.3818770226537217,0.9683544303797469,0.146195600815743,78
21201,0.7499839367447908,0.5972696245733788,0.9501661129568106,0.14951451242356711,6
21202,0.6658382129111331,0.4409448818897638,0.8779527559055118,0.1521614902186491,21
21203,0.8242750833974852,0.6697459584295612,0.9722863741339491,0.09461098538207081,45
21204,0.6731537701070781,0.48444444444444446,0.9122807017543859,0.09992770402847688,45
21205,0.5842293906810035,0.43010752688172044,0.8924731182795699,0.2179612300431652,3
21206,0.6226868639606972,0.5631067961165048,0.7566265060240964,0.07048246447693639,6
21207,0.48977113078645285,0.3945578231292517,0.9256756756756757,0.11529197037913971,28
21208,0.7249326387641458,0.6552901023890785,0.9539473684210527,0.06328996124911433,45
21209,1.0,1.0,1.0,0.0,1
21210,0.4820746974107923,0.375886524822695,0.8584070796460177,0.12783794611825597,10
21211,0.7596854139733108,0.5885714285714285,0.9323943661971831,0.08744614674854914,55
21212,0.7336283185840708,0.6460176991150443,0.9026548672566371,0.07503360251763351,10
21213,0.5198633015504037,0.3901639344262295,0.8838174273858921,0.09169969994659262,66
21214,0.8285237725093924,0.7309236947791165,0.9798387096774194,0.07548999950644539,28
21215,0.8348299319727891,0.7885714285714286,0.9657142857142857,0.03985999841153507,21
21216,0.6489769053671568,0.384375,0.9310344827586207,0.13467524054199598,78
21217,0.4926737248090225,0.3724770642201835,0.6523364485981309,0.09987758382812356,10
21218,0.4786805445775514,0.3939393939393939,0.9619047619047619,0.12410408424737884,21
21219,0.5376080108713585,0.3947990543735225,0.7728706624605678,0.07776428458097248,45
21220,0.5524965017282214,0.35514018691588783,1.0,0.19042373510018842,36
21221,0.7009720420032295,0.6106870229007634,0.8986666666666666,0.07945042674069917,28
21222,0.7357656763354655,0.5985915492957746,0.9791666666666666,0.13302614224825893,36
21223,0.8611459421804248,0.7333333333333333,0.9666666666666667,0.051275276627637596,66
21224,0.5336533785607176,0.3956043956043956,0.7430555555555556,0.09067292509432887,36
21225,0.8034246575342466,0.6506849315068494,0.9383561643835616,0.11607719977239041,10
21226,0.7171135560407362,0.6063829787234043,0.8697183098591549,0.0734983127033595,21
21227,0.5073486857827976,0.45495495495495497,0.6190476190476191,0.03775444114650917,36
21228,0.5985267115184392,0.4692982456140351,0.9736842105263158,0.09482912218018098,78
21229,0.8074245939675174,0.8074245939675174,0.8074245939675174,0.0,1
21230,0.484365470992224,0.3989071038251366,0.8555555555555555,0.0771501495933852,78
21231,0.4839472304399887,0.35074626865671643,0.9337748344370861,0.19235311072907518,15
21232,0.8095704497043906,0.7431192660550459,0.954233409610984,0.03794112158280743,78
21233,0.40963855421686746,0.40963855421686746,0.40963855421686746,0.0,1
21234,1.0,1.0,1.0,0.0,1
21235,0.5792323504903656,0.43515850144092216,0.9090909090909091,0.11390548384905715,55
21236,0.6022693792706548,0.5658536585365853,0.6276422764227643,0.02640601307237651,3
21237,0.5254855042404557,0.4057971014492754,0.966183574879227,0.16151014369506841,55
21238,0.5133871114024058,0.38620689655172413,0.7448275862068966,0.11322148278499446,15
21239,0.8264566692888253,0.7439613526570048,0.9588377723970944,0.06179630303559292,21
21240,0.6825076804915514,0.5967741935483871,0.7862903225806451,0.0760306232793668,6
21241,0.6655851951159706,0.4727272727272727,0.9911504424778761,0.1738740466825191,66
21242,0.9458333333333333,0.9458333333333333,0.9458333333333333,0.0,1
21243,0.9062271062271063,0.8441558441558441,0.9615384615384616,0.04032344835352441,15
21244,0.7050884058537871,0.594017094017094,0.8565400843881856,0.11104075105788451,6
21245,0.6104001488588502,0.44280442804428044,0.927536231884058,0.11453049437423649,55
21246,0.8841992955075778,0.8342696629213483,0.9281437125748503,0.029270247374114933,10
21247,0.5306669012042754,0.40487804878048783,0.7609756097560976,0.09238795282134046,45
21248,0.49811651207583213,0.4282115869017632,0.7758186397984886,0.09921548887910088,15
21249,0.6221271827289446,0.45454545454545453,0.89198606271777,0.10859159908238415,28
21250,0.6495433789954338,0.3972602739726027,0.9246575342465754,0.2503958418279355,6
21251,0.5710016481220187,0.4875,0.8257261410788381,0.06154485371207294,66
21252,0.7978085882049297,0.6701388888888888,0.9583333333333334,0.08586834080844377,21
21253,0.6892169327608487,0.463768115942029,0.980072463768116,0.18829939101174797,28
21254,0.7811628729636411,0.6766809728183119,0.968705547652916,0.07815037591015292,45
21255,0.7868025846702316,0.5450980392156862,0.94921875,0.11999218432767603,55
21256,0.8958261445426187,0.86709886547812,0.9419354838709677,0.03293156416349189,3
21257,0.7880717550334441,0.7040998217468806,0.9874551971326165,0.06035219184619039,66
21258,0.6620135363790186,0.5152284263959391,0.9238578680203046,0.15704225702915878,6
21259,0.4740954036885144,0.37658227848101267,0.6,0.06420296812562419,66
21260,0.60363180103013,0.46503496503496505,0.9522292993630573,0.1505423582500308,28
21261,0.6142149484865398,0.41408934707903783,0.9372197309417041,0.10507442352587534,78
21262,0.8244792593911341,0.6788321167883211,0.9585365853658536,0.06489387234736715,66
21263,0.8761455310810914,0.8336079077429983,0.9653465346534653,0.039289430457072734,66
21264,1.0,1.0,1.0,0.0,1
21265,0.5903845310571977,0.41875,0.9127906976744186,0.1140336842195609,45
21266,0.49149248777408444,0.41530054644808745,0.5698663426488457,0.0475117339493873,15
21267,0.6244944692120753,0.4090909090909091,0.8571428571428571,0.13986185230122075,36
21268,0.6883314786775253,0.5526992287917738,0.9685863874345549,0.1376111049114884,45
21269,0.47706000380402536,0.39473684210526316,0.7560240963855421,0.06787041152550119,66
21270,0.797959075760434,0.6900584795321637,0.9415204678362573,0.06438790721987322,36
21271,0.8202898550724638,0.7608695652173914,0.9217391304347826,0.07208597168374428,3
21272,0.46014153193745033,0.3848396501457726,0.5194805194805194,0.04853374753621847,10
21273,0.8404200538390683,0.7655677655677655,0.9816176470588235,0.0518494940590154,78
